Age,"Asian/Asian British: Bangladeshi, Female 2021 (number)","Asian/Asian British: Bangladeshi, Male 2021 (number)","Asian/Asian British: Bangladeshi, Female 2021 (percentage)","Asian/Asian British: Bangladeshi, Male 2021 (percentage)","Asian/Asian British: Chinese, Female 2021 (number)","Asian/Asian British: Chinese, Male 2021 (number)","Asian/Asian British: Chinese, Female 2021 (percentage)","Asian/Asian British: Chinese, Male 2021 (percentage)","Asian/Asian British: Indian, Female 2021 (number)","Asian/Asian British: Indian, Male 2021 (number)","Asian/Asian British: Indian, Female 2021 (percentage)","Asian/Asian British: Indian, Male 2021 (percentage)","Asian/Asian British: Pakistani, Female 2021 (number)","Asian/Asian British: Pakistani, Male 2021 (number)","Asian/Asian British: Pakistani, Female 2021 (percentage)","Asian/Asian British: Pakistani, Male 2021 (percentage)","Asian/Asian British: Other Asian, Female 2021 (number)","Asian/Asian British: Other Asian, Male 2021 (number)","Asian/Asian British: Other Asian, Female 2021 (percentage)","Asian/Asian British: Other Asian, Male 2021 (percentage)","Black/African/Caribbean/Black British: African, Female 2021 (number)","Black/African/Caribbean/Black British: African, Male 2021 (number)","Black/African/Caribbean/Black British: African, Female 2021 (percentage)","Black/African/Caribbean/Black British: African, Male 2021 (percentage)","Black/African/Caribbean/Black British: Caribbean, Female 2021 (number)","Black/African/Caribbean/Black British: Caribbean, Male 2021 (number)","Black/African/Caribbean/Black British: Caribbean, Female 2021 (percentage)","Black/African/Caribbean/Black British: Caribbean, Male 2021 (percentage)","Black/African/Caribbean/Black British: Other Black, Female 2021 (number)","Black/African/Caribbean/Black British: Other Black, Male 2021 (number)","Black/African/Caribbean/Black British: Other Black, Female 2021 (percentage)","Black/African/Caribbean/Black British: Other Black, Male 2021 (percentage)","Mixed or Multiple ethnic groups: White and Asian, Female 2021 (number)","Mixed or Multiple ethnic groups: White and Asian, Male 2021 (number)","Mixed or Multiple ethnic groups: White and Asian, Female 2021 (percentage)","Mixed or Multiple ethnic groups: White and Asian, Male 2021 (percentage)","Mixed or Multiple ethnic groups: White and Black African, Female 2021 (number)","Mixed or Multiple ethnic groups: White and Black African, Male 2021 (number)","Mixed or Multiple ethnic groups: White and Black African, Female 2021 (percentage)","Mixed or Multiple ethnic groups: White and Black African, Male 2021 (percentage)","Mixed or Multiple ethnic groups: White and Black Caribbean, Female 2021 (number)","Mixed or Multiple ethnic groups: White and Black Caribbean, Male 2021 (number)","Mixed or Multiple ethnic groups: White and Black Caribbean, Female 2021 (percentage)","Mixed or Multiple ethnic groups: White and Black Caribbean, Male 2021 (percentage)","Mixed or Multiple ethnic groups: Other Mixed, Female 2021 (number)","Mixed or Multiple ethnic groups: Other Mixed, Male 2021 (number)","Mixed or Multiple ethnic groups: Other Mixed, Female 2021 (percentage)","Mixed or Multiple ethnic groups: Other Mixed, Male 2021 (percentage)","White: English/Welsh/Scottish/Northern Irish/British, Female 2021 (number)","White: English/Welsh/Scottish/Northern Irish/British, Male 2021 (number)","White: English/Welsh/Scottish/Northern Irish/British, Female 2021 (percentage)","White: English/Welsh/Scottish/Northern Irish/British, Male 2021 (percentage)","White: Irish, Female 2021 (number)","White: Irish, Male 2021 (number)","White: Irish, Female 2021 (percentage)","White: Irish, Male 2021 (percentage)","White: Gypsy or Irish Traveller, Female 2021 (number)","White: Gypsy or Irish Traveller, Male 2021 (number)","White: Gypsy or Irish Traveller, Female 2021 (percentage)","White: Gypsy or Irish Traveller, Male 2021 (percentage)","White: Roma, Female 2021 (number)","White: Roma, Male 2021 (number)","White: Roma, Female 2021 (percentage)","White: Roma, Male 2021 (percentage)","White: Other White, Female 2021 (number)","White: Other White, Male 2021 (number)","White: Other White, Female 2021 (percentage)","White: Other White, Male 2021 (percentage)","Other ethnic group: Arab, Female 2021 (number)","Other ethnic group: Arab, Male 2021 (number)","Other ethnic group: Arab, Female 2021 (percentage)","Other ethnic group: Arab, Male 2021 (percentage)","Other ethnic group: Any other ethnic group, Female 2021 (number)","Other ethnic group: Any other ethnic group, Male 2021 (number)","Other ethnic group: Any other ethnic group, Female 2021 (percentage)","Other ethnic group: Any other ethnic group, Male 2021 (percentage)","Asian/Asian British: Bangladeshi, Female 2011 (number)","Asian/Asian British: Bangladeshi, Male 2011 (number)","Asian/Asian British: Bangladeshi, Female 2011 (percentage)","Asian/Asian British: Bangladeshi, Male 2011 (percentage)","Asian/Asian British: Chinese, Female 2011 (number)","Asian/Asian British: Chinese, Male 2011 (number)","Asian/Asian British: Chinese, Female 2011 (percentage)","Asian/Asian British: Chinese, Male 2011 (percentage)","Asian/Asian British: Indian, Female 2011 (number)","Asian/Asian British: Indian, Male 2011 (number)","Asian/Asian British: Indian, Female 2011 (percentage)","Asian/Asian British: Indian, Male 2011 (percentage)","Asian/Asian British: Pakistani, Female 2011 (number)","Asian/Asian British: Pakistani, Male 2011 (number)","Asian/Asian British: Pakistani, Female 2011 (percentage)","Asian/Asian British: Pakistani, Male 2011 (percentage)","Asian/Asian British: Other Asian, Female 2011 (number)","Asian/Asian British: Other Asian, Male 2011 (number)","Asian/Asian British: Other Asian, Female 2011 (percentage)","Asian/Asian British: Other Asian, Male 2011 (percentage)","Black/African/Caribbean/Black British: African, Female 2011 (number)","Black/African/Caribbean/Black British: African, Male 2011 (number)","Black/African/Caribbean/Black British: African, Female 2011 (percentage)","Black/African/Caribbean/Black British: African, Male 2011 (percentage)","Black/African/Caribbean/Black British: Caribbean, Female 2011 (number)","Black/African/Caribbean/Black British: Caribbean, Male 2011 (number)","Black/African/Caribbean/Black British: Caribbean, Female 2011 (percentage)","Black/African/Caribbean/Black British: Caribbean, Male 2011 (percentage)","Black/African/Caribbean/Black British: Other Black, Female 2011 (number)","Black/African/Caribbean/Black British: Other Black, Male 2011 (number)","Black/African/Caribbean/Black British: Other Black, Female 2011 (percentage)","Black/African/Caribbean/Black British: Other Black, Male 2011 (percentage)","Mixed or Multiple ethnic groups: White and Asian, Female 2011 (number)","Mixed or Multiple ethnic groups: White and Asian, Male 2011 (number)","Mixed or Multiple ethnic groups: White and Asian, Female 2011 (percentage)","Mixed or Multiple ethnic groups: White and Asian, Male 2011 (percentage)","Mixed or Multiple ethnic groups: White and Black African, Female 2011 (number)","Mixed or Multiple ethnic groups: White and Black African, Male 2011 (number)","Mixed or Multiple ethnic groups: White and Black African, Female 2011 (percentage)","Mixed or Multiple ethnic groups: White and Black African, Male 2011 (percentage)","Mixed or Multiple ethnic groups: White and Black Caribbean, Female 2011 (number)","Mixed or Multiple ethnic groups: White and Black Caribbean, Male 2011 (number)","Mixed or Multiple ethnic groups: White and Black Caribbean, Female 2011 (percentage)","Mixed or Multiple ethnic groups: White and Black Caribbean, Male 2011 (percentage)","Mixed or Multiple ethnic groups: Other Mixed, Female 2011 (number)","Mixed or Multiple ethnic groups: Other Mixed, Male 2011 (number)","Mixed or Multiple ethnic groups: Other Mixed, Female 2011 (percentage)","Mixed or Multiple ethnic groups: Other Mixed, Male 2011 (percentage)","White: English/Welsh/Scottish/Northern Irish/British, Female 2011 (number)","White: English/Welsh/Scottish/Northern Irish/British, Male 2011 (number)","White: English/Welsh/Scottish/Northern Irish/British, Female 2011 (percentage)","White: English/Welsh/Scottish/Northern Irish/British, Male 2011 (percentage)","White: Irish, Female 2011 (number)","White: Irish, Male 2011 (number)","White: Irish, Female 2011 (percentage)","White: Irish, Male 2011 (percentage)","White: Gypsy or Irish Traveller, Female 2011 (number)","White: Gypsy or Irish Traveller, Male 2011 (number)","White: Gypsy or Irish Traveller, Female 2011 (percentage)","White: Gypsy or Irish Traveller, Male 2011 (percentage)","White: Other White, Female 2011 (number)","White: Other White, Male 2011 (number)","White: Other White, Female 2011 (percentage)","White: Other White, Male 2011 (percentage)","Other ethnic group: Arab, Female 2011 (number)","Other ethnic group: Arab, Male 2011 (number)","Other ethnic group: Arab, Female 2011 (percentage)","Other ethnic group: Arab, Male 2011 (percentage)","Other ethnic group: Any other ethnic group, Female 2011 (number)","Other ethnic group: Any other ethnic group, Male 2011 (number)","Other ethnic group: Any other ethnic group, Female 2011 (percentage)","Other ethnic group: Any other ethnic group, Male 2011 (percentage)"
90,85,85,0.01,0.01,130,90,0.03,0.02,830,625,0.04,0.03,365,290,0.02,0.02,235,140,0.02,0.01,240,80,0.02,0.01,800,530,0.13,0.09,50,40,0.02,0.01,70,35,0.01,0.01,20,15,0.01,0.01,80,45,0.02,0.01,75,30,0.02,0.01,71830,40825,0.16,0.09,1295,530,0.26,0.1,20,15,0.03,0.02,15,0,0.01,0,1420,615,0.04,0.02,50,45,0.02,0.01,355,200,0.04,0.02,27,19,0.01,0,67,31,0.02,0.01,385,213,0.03,0.02,113,97,0.01,0.01,92,73,0.01,0.01,31,30,0,0,245,157,0.04,0.03,27,29,0.01,0.01,45,36,0.01,0.01,13,4,0.01,0,75,41,0.02,0.01,38,22,0.01,0.01,77710,33838,0.17,0.07,940,384,0.18,0.07,18,8,0.03,0.01,1108,649,0.04,0.03,20,28,0.01,0.01,66,40,0.02,0.01
91,65,65,0.01,0.01,100,70,0.02,0.02,640,505,0.03,0.03,330,260,0.02,0.02,190,90,0.02,0.01,165,70,0.01,0,600,390,0.1,0.06,50,30,0.02,0.01,70,30,0.01,0.01,20,0,0.01,0,60,50,0.01,0.01,65,30,0.01,0.01,59530,31730,0.13,0.07,1015,410,0.2,0.08,15,10,0.02,0.01,0,0,0,0,1340,445,0.04,0.01,40,40,0.01,0.01,265,155,0.03,0.02,9,17,0,0,61,26,0.02,0.01,260,185,0.02,0.01,84,61,0.01,0.01,84,54,0.01,0.01,38,21,0,0,178,166,0.03,0.03,14,18,0,0.01,33,20,0.01,0.01,14,6,0.01,0,57,45,0.01,0.01,31,19,0.01,0.01,59590,23949,0.13,0.05,784,278,0.15,0.05,10,8,0.02,0.01,804,472,0.03,0.02,19,18,0.01,0.01,54,28,0.02,0.01
92,35,40,0.01,0.01,95,40,0.02,0.01,470,325,0.03,0.02,180,150,0.01,0.01,125,70,0.01,0.01,75,50,0.01,0,495,295,0.08,0.05,35,20,0.01,0.01,50,25,0.01,0.01,15,10,0.01,0,60,20,0.01,0,55,20,0.01,0,48875,24620,0.11,0.06,885,330,0.17,0.07,0,0,0,0,0,0,0,0,1115,405,0.03,0.01,25,20,0.01,0.01,210,125,0.02,0.01,6,9,0,0,32,17,0.01,0,193,125,0.01,0.01,46,45,0,0,47,27,0.01,0,17,16,0,0,127,100,0.02,0.02,11,5,0,0,27,13,0.01,0,4,0,0,0,44,15,0.01,0,17,11,0.01,0,36881,13509,0.08,0.03,574,180,0.11,0.03,5,3,0.01,0.01,497,263,0.02,0.01,8,9,0,0,33,23,0.01,0.01
93,20,30,0,0,60,65,0.01,0.01,375,235,0.02,0.01,150,125,0.01,0.01,90,60,0.01,0.01,65,25,0,0,375,200,0.06,0.03,30,0,0.01,0,30,15,0.01,0,15,0,0.01,0,50,30,0.01,0.01,40,15,0.01,0,38845,18230,0.09,0.04,655,265,0.13,0.05,10,0,0.01,0,0,0,0,0,930,315,0.03,0.01,25,15,0.01,0,165,85,0.02,0.01,8,6,0,0,35,13,0.01,0,153,85,0.01,0.01,53,27,0,0,42,22,0.01,0,16,13,0,0,100,69,0.02,0.01,11,2,0,0,28,13,0.01,0,2,5,0,0,48,19,0.01,0,9,5,0,0,28393,9716,0.06,0.02,437,117,0.08,0.02,2,2,0,0,347,159,0.01,0.01,5,7,0,0,30,14,0.01,0
94,10,40,0,0.01,55,25,0.01,0.01,255,175,0.01,0.01,105,75,0.01,0,80,35,0.01,0,70,20,0,0,270,165,0.04,0.03,25,10,0.01,0,40,20,0.01,0,10,0,0,0,45,20,0.01,0,25,20,0.01,0,31010,13755,0.07,0.03,530,155,0.1,0.03,0,0,0,0,0,0,0,0,800,325,0.02,0.01,10,10,0,0,125,70,0.01,0.01,9,4,0,0,28,12,0.01,0,123,75,0.01,0.01,29,12,0,0,21,22,0,0,8,13,0,0,73,60,0.01,0.01,12,4,0,0,20,12,0.01,0,4,3,0,0,24,7,0.01,0,9,4,0,0,26429,8357,0.06,0.02,337,75,0.06,0.01,4,2,0.01,0,280,148,0.01,0.01,5,7,0,0,23,14,0.01,0
95,15,0,0,0,35,20,0.01,0,230,115,0.01,0.01,70,55,0,0,55,25,0.01,0,25,15,0,0,230,100,0.04,0.02,15,0,0.01,0,25,10,0.01,0,0,0,0,0,30,0,0.01,0,25,0,0.01,0,23830,9710,0.05,0.02,360,85,0.07,0.02,0,0,0,0,0,0,0,0,610,250,0.02,0.01,10,0,0,0,95,45,0.01,0,3,2,0,0,19,7,0,0,82,47,0.01,0,28,17,0,0,22,16,0,0,12,6,0,0,56,30,0.01,0.01,7,3,0,0,17,9,0,0,2,2,0,0,25,11,0.01,0,13,7,0,0,20701,6096,0.05,0.01,227,66,0.04,0.01,0,3,0,0.01,252,125,0.01,0.01,4,6,0,0,28,21,0.01,0.01
96,15,10,0,0,35,20,0.01,0,165,85,0.01,0,50,40,0,0,45,20,0,0,15,15,0,0,160,100,0.03,0.02,15,0,0.01,0,20,0,0,0,0,0,0,0,25,0,0,0,30,10,0.01,0,18235,6515,0.04,0.01,255,60,0.05,0.01,0,0,0,0,0,0,0,0,480,185,0.01,0.01,10,0,0,0,80,35,0.01,0,5,4,0,0,5,7,0,0,71,35,0.01,0,24,15,0,0,22,8,0,0,13,4,0,0,47,35,0.01,0.01,3,3,0,0,12,8,0,0,1,1,0,0,9,11,0,0,4,10,0,0,16772,4601,0.04,0.01,196,42,0.04,0.01,0,0,0,0,229,102,0.01,0,1,4,0,0,15,5,0,0
97,10,0,0,0,35,15,0.01,0,125,50,0.01,0,45,30,0,0,25,15,0,0,10,0,0,0,90,65,0.01,0.01,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13290,4365,0.03,0.01,190,45,0.04,0.01,0,0,0,0,0,0,0,0,305,110,0.01,0,0,0,0,0,60,25,0.01,0,4,2,0,0,15,10,0,0,61,28,0,0,19,12,0,0,12,6,0,0,3,7,0,0,27,17,0,0,6,2,0,0,8,3,0,0,0,0,0,0,20,4,0,0,8,3,0,0,12296,2986,0.03,0.01,126,40,0.02,0.01,1,4,0,0.01,146,62,0.01,0,1,5,0,0,9,6,0,0
98,0,0,0,0,15,0,0,0,90,40,0,0,20,20,0,0,10,15,0,0,15,10,0,0,60,35,0.01,0.01,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,9645,2930,0.02,0.01,115,30,0.02,0.01,0,0,0,0,0,0,0,0,210,65,0.01,0,0,0,0,0,30,15,0,0,1,1,0,0,5,3,0,0,31,23,0,0,17,3,0,0,11,3,0,0,9,3,0,0,24,8,0,0,2,8,0,0,4,0,0,0,0,1,0,0,14,3,0,0,5,9,0,0,8464,2025,0.02,0,79,24,0.01,0,2,0,0,0,115,55,0,0,4,2,0,0,11,7,0,0
99,0,0,0,0,10,0,0,0,55,10,0,0,25,15,0,0,15,0,0,0,15,0,0,0,35,20,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7050,1980,0.02,0,75,10,0.01,0,0,0,0,0,0,0,0,0,140,50,0,0,0,0,0,0,30,20,0,0,1,1,0,0,8,8,0,0,28,14,0,0,14,9,0,0,8,4,0,0,5,6,0,0,13,6,0,0,2,1,0,0,5,1,0,0,1,1,0,0,9,4,0,0,1,2,0,0,5645,1151,0.01,0,35,16,0.01,0,4,4,0.01,0.01,84,42,0,0,0,0,0,0,8,4,0,0
100+,20,0,0,0,15,0,0,0,115,30,0.01,0,60,15,0,0,20,10,0,0,25,10,0,0,80,25,0.01,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,10545,2400,0.02,0.01,135,25,0.03,0,0,0,0,0,0,0,0,0,180,50,0,0,0,15,0,0,35,25,0,0,5,1,0,0,12,2,0,0,79,36,0.01,0,49,14,0,0,12,8,0,0,10,13,0,0,21,11,0,0,4,2,0,0,6,0,0,0,3,2,0,0,16,5,0,0,9,2,0,0,8863,1725,0.02,0,65,19,0.01,0,3,2,0.01,0,117,47,0,0,1,3,0,0,8,11,0,0
